km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_brand,car_age,price
70.0,Diesel,Individual,Manual,Second_Owner,26.59,1.248,74.0,5.0,Domestic,5,4.7
85.0,Diesel,Individual,Manual,First_Owner,20.65,1.248,88.7,5.0,Domestic,3,4.0
60.0,Petrol,Individual,Manual,Second_Owner,20.51,0.998,67.04,5.0,Domestic,6,3.0
20.0,Petrol,Individual,Manual,>Two_Owners,22.74,0.796,47.3,5.0,Domestic,5,1.7
80.0,Diesel,Individual,Manual,First_Owner,19.01,1.461,108.45,5.0,International,6,4.55999
100.0,Diesel,Individual,Manual,Second_Owner,13.0,2.489,95.0,8.0,Domestic,11,1.21
80.0,Diesel,Individual,Manual,Second_Owner,24.3,1.248,88.5,5.0,Domestic,4,6.5
35.0,Petrol,Individual,Manual,First_Owner,17.57,1.193,88.7,5.0,Domestic,3,3.5
139.0,Diesel,Individual,Manual,First_Owner,25.44,0.936,57.6,5.0,International,7,1.25
90.0,Petrol,Individual,Automatic,Second_Owner,19.7,0.796,46.3,5.0,Domestic,15,0.8
100.0,Petrol,Individual,Manual,First_Owner,17.7,1.497,78.0,5.0,International,12,2.5
90.0,Diesel,Individual,Manual,First_Owner,20.54,1.598,103.6,5.0,International,9,2.25
105.0,Diesel,Individual,Manual,Second_Owner,13.6,2.523,63.0,7.0,Domestic,13,2.15
40.0,Diesel,Individual,Manual,Second_Owner,25.4,1.186,73.97,5.0,International,3,4.5
90.0,Petrol,Individual,Manual,First_Owner,20.14,1.197,81.86,5.0,International,3,5.09999
36.71,Petrol,Individual,Manual,Second_Owner,22.74,0.796,47.3,5.0,Domestic,5,2.45
50.0,Diesel,Individual,Manual,First_Owner,23.5,0.909,45.0,8.0,Domestic,2,4.0
28.18,Diesel,Dealer,Manual,First_Owner,23.65,1.248,88.5,5.0,Domestic,4,6.2
44.0,Diesel,Dealer,Manual,First_Owner,23.65,1.248,88.5,5.0,Domestic,3,6.5
15.0,Diesel,Individual,Manual,First_Owner,17.0,1.956,138.1,5.0,Domestic,1,17.0
4.0,Petrol,Individual,Manual,First_Owner,19.72,1.198,67.0,7.0,International,1,5.9
30.0,Diesel,Individual,Manual,First_Owner,23.2,1.248,73.94,5.0,Domestic,6,3.7
15.0,Petrol,Individual,Manual,First_Owner,18.6,1.197,85.8,5.0,Domestic,7,3.5
20.0,Petrol,Individual,Manual,First_Owner,21.4,1.197,83.1,5.0,Domestic,3,5.8
56.0,Petrol,Individual,Manual,First_Owner,18.9,1.197,81.86,5.0,International,2,4.5
19.0,Petrol,Individual,Manual,First_Owner,17.19,1.197,81.86,5.0,International,3,6.0
30.0,Diesel,Individual,Automatic,First_Owner,12.62,2.198,158.0,7.0,International,4,24.0
70.0,Petrol,Individual,Manual,First_Owner,18.6,1.197,81.83,5.0,International,3,4.5
30.0,Diesel,Individual,Manual,First_Owner,19.09,1.396,69.0,5.0,Domestic,11,1.5
15.0,Petrol,Individual,Manual,First_Owner,15.37,1.196,73.0,5.0,Domestic,1,4.0
85.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,7,1.85
50.0,Petrol,Individual,Automatic,First_Owner,22.0,1.197,81.8,5.0,Domestic,2,6.25
20.0,Petrol,Individual,Manual,First_Owner,17.19,1.197,81.86,5.0,International,1,7.0
25.0,Petrol,Individual,Manual,First_Owner,20.51,0.998,67.04,5.0,Domestic,3,3.9
25.0,Petrol,Individual,Manual,First_Owner,17.0,1.198,108.5,5.0,Domestic,2,6.25
50.0,Petrol,Individual,Manual,First_Owner,19.1,1.197,85.8,5.0,Domestic,6,4.0
150.0,Diesel,Individual,Manual,>Two_Owners,23.0,1.396,90.0,5.0,International,9,3.8
90.0,Petrol,Individual,Automatic,First_Owner,14.53,1.794,138.1,5.0,International,11,4.0
100.0,Petrol,Individual,Manual,First_Owner,17.57,1.193,88.7,5.0,Domestic,1,6.2
180.0,Diesel,Individual,Manual,Second_Owner,17.8,1.399,67.0,5.0,International,12,1.9
50.0,Petrol,Individual,Manual,Second_Owner,22.74,0.796,47.3,5.0,Domestic,7,2.1
80.0,Diesel,Individual,Manual,>Two_Owners,23.2,1.248,73.94,5.0,Domestic,8,2.7
100.0,Petrol,Individual,Manual,>Two_Owners,17.3,0.993,60.0,5.0,Domestic,21,0.45
93.0,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,6,2.2
11.5,Diesel,Individual,Manual,First_Owner,15.96,2.523,63.0,9.0,Domestic,6,5.5
120.0,Petrol,Individual,Manual,First_Owner,18.5,1.197,82.85,5.0,International,7,3.7
50.0,Diesel,Individual,Manual,First_Owner,14.95,2.489,93.7,9.0,Domestic,5,6.5
120.0,Petrol,Individual,Manual,First_Owner,16.8,1.497,116.3,5.0,International,8,5.5
100.0,Diesel,Individual,Manual,Second_Owner,17.8,1.399,68.0,5.0,International,10,2.25
57.0,Petrol,Individual,Manual,Second_Owner,16.1,0.796,37.0,4.0,Domestic,16,0.4
60.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,4,2.8
44.077,Petrol,Dealer,Automatic,First_Owner,17.01,1.499,110.5,5.0,International,3,5.7
90.0,Petrol,Individual,Manual,Second_Owner,24.7,0.796,47.3,5.0,Domestic,3,2.9
50.0,Diesel,Individual,Manual,Second_Owner,21.19,1.396,88.73,5.0,International,2,7.2
60.0,Diesel,Individual,Manual,First_Owner,22.77,1.498,98.59,5.0,International,3,8.0
20.0,Petrol,Individual,Manual,>Two_Owners,19.81,1.086,68.05,5.0,International,8,2.65
90.0,Petrol,Individual,Manual,>Two_Owners,19.7,0.796,46.3,5.0,Domestic,10,1.35
70.0,Diesel,Individual,Manual,Second_Owner,25.83,1.498,99.0,5.0,International,4,3.5
80.0,Diesel,Individual,Manual,First_Owner,18.2,1.248,73.74,8.0,International,4,4.9
72.0,Diesel,Individual,Manual,Second_Owner,22.32,1.582,126.32,5.0,International,8,4.5
50.0,Diesel,Individual,Manual,First_Owner,15.4,1.997,120.0,7.0,Domestic,4,9.5
90.0,Petrol,Individual,Manual,Second_Owner,17.5,1.298,85.8,5.0,Domestic,8,3.55
17.0,Petrol,Individual,Manual,First_Owner,18.6,1.197,81.86,5.0,International,1,7.0
70.0,Diesel,Individual,Manual,First_Owner,12.05,2.179,120.0,8.0,Domestic,8,4.59999
74.0,Diesel,Individual,Manual,Second_Owner,22.07,1.199,73.9,5.0,International,8,3.5
60.0,Petrol,Individual,Manual,Second_Owner,19.7,0.796,46.3,5.0,Domestic,14,0.85
15.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,4,2.9
72.0,Diesel,Individual,Manual,First_Owner,25.5,1.498,98.6,5.0,International,1,10.0
25.0,Petrol,Individual,Manual,Second_Owner,16.84,1.193,64.4,5.0,Domestic,12,0.85
114.0,Petrol,Individual,Manual,First_Owner,19.7,0.796,46.3,5.0,Domestic,17,0.65
120.0,Petrol,Individual,Manual,First_Owner,13.0,1.493,100.0,5.0,International,15,0.75
250.0,Diesel,Individual,Manual,Second_Owner,18.7,1.896,66.0,5.0,International,17,1.0
55.768,Diesel,Individual,Manual,First_Owner,17.0,1.405,71.0,5.0,Domestic,11,1.7
40.0,Petrol,Individual,Automatic,First_Owner,18.9,1.197,81.86,5.0,International,3,5.25
70.0,Petrol,Individual,Manual,Second_Owner,21.79,0.998,67.05,5.0,Domestic,0,2.65
50.0,Petrol,Individual,Manual,First_Owner,20.3,1.199,84.0,5.0,Domestic,2,4.59999
20.0,Petrol,Individual,Manual,First_Owner,23.95,0.998,67.05,5.0,Domestic,3,2.5
70.0,Diesel,Individual,Manual,Second_Owner,23.4,1.248,74.0,5.0,Domestic,7,3.95
60.0,Petrol,Individual,Manual,First_Owner,18.9,1.197,82.0,5.0,International,6,3.75
120.0,Diesel,Individual,Manual,First_Owner,17.0,1.405,71.0,5.0,Domestic,11,1.2
110.0,Diesel,Individual,Manual,Second_Owner,21.1,1.248,73.9,5.0,Domestic,9,2.9
60.0,Petrol,Individual,Manual,First_Owner,23.84,1.199,84.0,5.0,Domestic,3,4.09999
30.0,Petrol,Individual,Manual,First_Owner,16.5,0.995,63.0,5.0,International,11,2.0
35.0,Diesel,Individual,Manual,First_Owner,21.13,1.498,108.6,5.0,International,2,9.0
50.0,Petrol,Individual,Manual,>Two_Owners,16.1,0.796,37.0,4.0,Domestic,17,0.5
100.0,Diesel,Individual,Manual,First_Owner,19.01,1.461,108.45,5.0,International,8,4.5
80.0,Diesel,Individual,Manual,>Two_Owners,15.1,2.179,140.0,7.0,Domestic,8,6.5
84.0,Diesel,Individual,Manual,Second_Owner,20.14,1.498,88.5,5.0,International,6,3.0
60.0,Diesel,Individual,Manual,First_Owner,25.01,1.498,89.75,5.0,International,6,4.25
50.0,Petrol,Individual,Manual,Second_Owner,17.3,0.993,60.0,5.0,Domestic,22,0.55
60.0,Petrol,Individual,Manual,Second_Owner,20.36,1.197,78.9,5.0,International,9,2.0
100.0,Diesel,Individual,Manual,First_Owner,16.0,2.179,140.0,7.0,Domestic,5,9.75
70.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,62.1,7.0,Domestic,7,4.5
82.5,Diesel,Individual,Manual,Second_Owner,15.96,2.523,62.1,7.0,Domestic,6,6.0
76.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,62.1,9.0,Domestic,6,5.5
87.0,Diesel,Individual,Manual,First_Owner,18.0,1.248,75.0,5.0,Domestic,9,1.8
120.0,Diesel,Individual,Manual,First_Owner,14.0,2.498,112.0,7.0,Domestic,10,3.0
70.0,Petrol,Individual,Manual,Second_Owner,17.57,1.193,88.7,5.0,Domestic,4,3.5
90.0,Diesel,Individual,Manual,First_Owner,23.4,1.248,74.0,5.0,Domestic,6,4.65
188.0,Diesel,Individual,Manual,Second_Owner,21.12,1.248,88.8,5.0,Domestic,10,2.0
120.0,Diesel,Individual,Manual,Second_Owner,18.2,1.248,73.8,8.0,International,6,3.5
80.0,Petrol,Individual,Manual,First_Owner,17.4,1.497,117.3,5.0,International,5,6.5
123.278,Petrol,Individual,Manual,Second_Owner,20.36,1.197,78.9,5.0,International,10,1.5
100.0,Diesel,Individual,Manual,Second_Owner,26.0,1.498,98.6,5.0,International,6,5.6
90.0,Diesel,Individual,Manual,First_Owner,21.19,1.396,88.73,5.0,International,5,6.25
110.0,Diesel,Individual,Manual,First_Owner,20.0,1.399,68.0,5.0,International,8,2.2
110.0,Diesel,Individual,Manual,First_Owner,20.0,1.399,68.1,5.0,International,7,2.5
70.0,Diesel,Individual,Manual,First_Owner,20.65,1.248,88.7,5.0,Domestic,2,5.75
65.0,Diesel,Individual,Manual,First_Owner,15.1,2.179,140.0,7.0,Domestic,5,10.5
70.0,Diesel,Individual,Automatic,Second_Owner,16.36,2.179,187.7,5.0,International,5,30.0
90.0,Diesel,Individual,Manual,>Two_Owners,11.57,2.179,138.1,7.0,Domestic,8,2.0
50.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,4,2.62
33.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,2,2.99
26.5,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,5,2.5
60.0,Petrol,Individual,Manual,>Two_Owners,17.92,1.086,62.1,5.0,International,9,1.4
70.0,Diesel,Individual,Manual,>Two_Owners,23.4,1.248,74.0,5.0,Domestic,7,3.6
80.0,Petrol,Individual,Manual,First_Owner,20.63,1.198,67.06,5.0,International,5,2.1
60.0,Diesel,Individual,Manual,First_Owner,22.54,1.396,88.73,5.0,International,3,6.0
100.0,Diesel,Individual,Manual,First_Owner,19.5,1.199,75.0,5.0,International,9,2.1
80.0,Diesel,Individual,Manual,Second_Owner,20.54,1.598,103.6,5.0,International,9,3.0
35.0,Petrol,Individual,Manual,First_Owner,18.9,1.197,82.0,5.0,International,4,4.5
35.0,Diesel,Individual,Automatic,First_Owner,10.91,3.198,197.0,7.0,International,2,32.0
10.0,Petrol,Individual,Manual,First_Owner,18.9,1.197,81.86,5.0,International,1,5.5
80.0,Diesel,Individual,Manual,First_Owner,18.0,1.248,75.0,5.0,Domestic,9,1.0
50.0,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,8,1.85
90.0,Petrol,Individual,Manual,Second_Owner,17.3,1.061,64.0,5.0,Domestic,14,0.8
80.0,Petrol,Individual,Manual,First_Owner,24.7,0.796,47.3,5.0,Domestic,3,2.95
25.0,Petrol,Individual,Manual,First_Owner,23.01,0.999,67.0,5.0,International,3,3.6
70.0,Petrol,Individual,Manual,First_Owner,20.92,0.998,67.1,5.0,Domestic,6,2.1
80.0,Petrol,Individual,Automatic,First_Owner,17.4,1.197,81.86,5.0,International,1,5.85
50.0,Diesel,Individual,Manual,First_Owner,20.14,1.498,88.7,5.0,International,4,5.6
70.0,Diesel,Individual,Manual,First_Owner,26.0,1.498,98.6,5.0,International,5,6.0
60.0,Petrol,Individual,Manual,First_Owner,20.63,1.198,67.0,5.0,International,3,3.3
15.0,Petrol,Individual,Manual,First_Owner,17.0,1.591,121.3,5.0,International,1,9.9
90.0,Diesel,Individual,Manual,First_Owner,23.59,1.364,67.1,5.0,International,8,3.0
28.0,Petrol,Individual,Manual,First_Owner,17.0,1.198,108.5,5.0,Domestic,2,6.5
20.0,Petrol,Individual,Automatic,First_Owner,17.4,1.197,81.86,5.0,International,1,6.95
60.0,Diesel,Individual,Manual,First_Owner,24.0,1.12,70.0,5.0,International,6,3.0
22.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,5,2.7
70.0,Diesel,Individual,Manual,Second_Owner,11.57,2.179,138.1,7.0,Domestic,10,1.85
80.0,Diesel,Individual,Manual,First_Owner,22.1,1.248,76.9,5.0,International,7,2.0
35.0,CNG,Individual,Manual,First_Owner,26.6,0.998,58.16,5.0,Domestic,1,4.59999
60.0,Diesel,Individual,Manual,First_Owner,21.5,1.497,108.5,5.0,Domestic,2,8.6
20.0,Petrol,Individual,Manual,First_Owner,23.84,1.199,84.0,5.0,Domestic,2,4.0
142.0,Diesel,Individual,Manual,Second_Owner,23.2,1.248,73.94,5.0,Domestic,7,2.4
72.0,Diesel,Individual,Manual,First_Owner,26.59,1.248,74.0,5.0,Domestic,5,5.7
90.0,Diesel,Individual,Manual,First_Owner,23.0,1.498,98.96,5.0,International,2,8.5
80.0,Diesel,Individual,Manual,>Two_Owners,20.0,1.399,68.0,5.0,International,9,1.55
125.0,Diesel,Individual,Manual,First_Owner,23.0,1.396,90.0,5.0,International,9,2.7
33.0,Petrol,Individual,Manual,First_Owner,20.73,1.373,91.1,5.0,Domestic,5,6.1
50.0,Diesel,Individual,Manual,First_Owner,19.67,1.582,126.2,5.0,International,5,10.0
120.0,Diesel,Individual,Manual,Second_Owner,12.05,2.179,120.0,9.0,Domestic,8,4.5
35.0,Diesel,Individual,Manual,First_Owner,25.4,1.186,73.97,5.0,International,2,5.0
43.0,Diesel,Individual,Manual,First_Owner,27.4,1.498,98.63,5.0,International,2,7.0
60.0,Petrol,Individual,Manual,First_Owner,19.7,0.796,46.3,5.0,Domestic,13,1.35
148.0,Diesel,Individual,Manual,Second_Owner,12.05,2.179,120.0,9.0,Domestic,8,4.3
70.0,Diesel,Individual,Manual,Second_Owner,22.32,1.582,126.32,5.0,International,6,6.25
96.0,Petrol,Individual,Manual,First_Owner,16.95,1.498,97.7,5.0,International,9,2.8
70.0,Diesel,Individual,Manual,First_Owner,15.4,1.997,120.0,7.0,Domestic,5,8.0
70.0,Diesel,Individual,Manual,Second_Owner,23.2,1.248,73.94,5.0,Domestic,8,2.2
18.484,Petrol,Individual,Manual,First_Owner,20.89,1.197,81.8,5.0,Domestic,3,6.2
70.0,Diesel,Individual,Manual,First_Owner,13.93,2.179,138.03,7.0,Domestic,9,3.0
25.0,Petrol,Individual,Manual,Second_Owner,19.7,0.796,46.3,5.0,Domestic,10,1.8
120.0,Diesel,Individual,Manual,>Two_Owners,22.07,1.199,73.9,5.0,International,7,2.5
55.0,Petrol,Individual,Manual,First_Owner,20.85,1.197,83.14,5.0,Domestic,3,4.8
10.0,Petrol,Individual,Manual,Second_Owner,17.0,1.497,121.31,5.0,International,1,8.85
60.0,Diesel,Individual,Manual,First_Owner,25.32,1.198,77.0,6.0,Domestic,0,5.5
30.0,Diesel,Individual,Manual,First_Owner,28.4,1.248,74.02,5.0,Domestic,2,8.0
65.0,Petrol,Individual,Manual,First_Owner,17.92,1.086,62.1,5.0,International,7,1.8
50.0,Diesel,Individual,Manual,Second_Owner,21.9,1.396,88.76,5.0,International,8,3.8
2.56,Petrol,Individual,Automatic,First_Owner,24.0,1.199,83.81,5.0,Domestic,1,5.2
60.0,Petrol,Individual,Manual,First_Owner,19.7,0.796,46.3,5.0,Domestic,16,0.9
80.0,Petrol,Individual,Manual,Second_Owner,20.51,0.998,67.04,5.0,Domestic,4,3.3
50.0,Petrol,Individual,Manual,Second_Owner,16.1,0.796,37.0,4.0,Domestic,21,0.4
120.0,Diesel,Individual,Manual,First_Owner,18.2,1.248,73.8,8.0,International,5,3.7
120.0,Petrol,Individual,Manual,Second_Owner,16.8,1.497,116.3,5.0,International,11,2.9
47.0,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,7,2.15
45.0,Diesel,Individual,Manual,First_Owner,17.6,2.179,153.86,7.0,Domestic,3,12.82
90.0,Diesel,Individual,Manual,First_Owner,12.8,2.494,102.0,8.0,International,8,6.1
110.0,Diesel,Individual,Manual,Second_Owner,21.27,1.396,88.76,5.0,International,7,3.8
95.0,Diesel,Individual,Manual,First_Owner,15.4,1.997,120.0,7.0,Domestic,3,12.5
103.655,Diesel,Individual,Manual,Second_Owner,22.32,1.582,126.3,5.0,International,8,4.0
25.0,Petrol,Individual,Automatic,Second_Owner,17.4,1.197,81.86,5.0,International,2,7.0
80.0,Diesel,Individual,Manual,First_Owner,19.01,1.461,108.45,5.0,International,6,6.5
50.0,Petrol,Individual,Manual,Second_Owner,25.4,0.624,37.5,4.0,Domestic,6,0.95
56.975,Diesel,Individual,Manual,First_Owner,16.0,2.179,140.0,7.0,Domestic,5,11.47
110.0,Petrol,Individual,Manual,First_Owner,0.0,1.086,62.0,5.0,International,10,1.5
80.0,Petrol,Individual,Manual,>Two_Owners,19.7,0.796,46.3,5.0,Domestic,12,1.2
187.0,Diesel,Dealer,Manual,Second_Owner,17.8,1.399,68.0,5.0,International,10,1.8
69.0,Diesel,Dealer,Manual,First_Owner,18.6,1.388,67.0,5.0,International,7,3.25
206.0,Diesel,Dealer,Manual,First_Owner,22.77,1.498,98.59,5.0,International,5,5.5
27.0,Diesel,Dealer,Manual,First_Owner,22.77,1.498,98.59,5.0,International,2,9.5
132.0,Diesel,Dealer,Manual,Second_Owner,22.7,1.498,89.84,5.0,International,6,5.0
75.0,Diesel,Dealer,Manual,First_Owner,26.1,1.498,99.23,5.0,International,3,7.25
18.0,Petrol,Dealer,Manual,Second_Owner,18.5,1.194,94.93,5.0,International,5,5.0
218.0,Diesel,Individual,Manual,First_Owner,21.0,1.461,64.1,5.0,Domestic,9,1.8
10.0,Diesel,Individual,Manual,First_Owner,22.54,1.396,88.73,5.0,International,4,6.5
80.0,Diesel,Individual,Manual,First_Owner,17.8,1.248,75.0,5.0,Domestic,10,2.85
215.0,Diesel,Individual,Manual,First_Owner,21.0,1.461,64.1,5.0,Domestic,9,2.1
137.0,Diesel,Individual,Manual,First_Owner,17.8,1.399,67.0,5.0,International,8,2.0
65.0,Diesel,Individual,Manual,Second_Owner,20.54,1.598,103.6,5.0,International,9,2.95
120.0,Petrol,Individual,Manual,>Two_Owners,17.7,1.497,78.0,5.0,International,13,1.6
10.0,Petrol,Individual,Automatic,First_Owner,23.1,0.998,67.04,5.0,Domestic,3,4.5
20.0,Petrol,Individual,Manual,First_Owner,20.62,1.198,67.0,7.0,International,4,3.85
93.5,Diesel,Individual,Manual,Second_Owner,18.6,1.388,67.0,5.0,International,9,3.5
9.0,Diesel,Dealer,Automatic,First_Owner,13.6,1.999,177.0,5.0,International,3,27.11
20.0,Petrol,Dealer,Automatic,First_Owner,22.37,2.487,214.56,5.0,International,1,51.5
45.0,Diesel,Dealer,Automatic,First_Owner,19.33,1.999,177.0,5.0,International,3,32.0
110.0,Diesel,Individual,Manual,First_Owner,14.1,2.179,147.94,7.0,Domestic,5,5.03
20.0,Diesel,Individual,Automatic,First_Owner,18.0,1.969,190.0,5.0,International,1,38.0
68.089,Petrol,Dealer,Automatic,First_Owner,19.16,2.494,157.7,5.0,International,4,20.0
58.343,Petrol,Dealer,Manual,First_Owner,21.79,0.998,67.05,5.0,Domestic,7,2.25
38.817,Diesel,Dealer,Manual,First_Owner,27.39,1.248,74.0,5.0,Domestic,2,7.4
56.494,Petrol,Dealer,Manual,First_Owner,18.2,1.199,88.7,5.0,International,4,5.5
79.328,Diesel,Dealer,Manual,Second_Owner,12.99,2.494,100.6,7.0,International,7,7.5
5.621,Petrol,Dealer,Automatic,First_Owner,22.0,1.197,81.8,5.0,Domestic,1,6.5
25.538,Petrol,Dealer,Manual,First_Owner,16.78,1.496,88.73,5.0,International,3,6.25
69.779,Petrol,Dealer,Automatic,First_Owner,22.0,1.197,81.8,5.0,Domestic,2,6.0
56.29,Diesel,Dealer,Manual,First_Owner,24.0,1.186,73.97,5.0,International,3,4.5
7.5,Diesel,Dealer,Automatic,First_Owner,16.78,1.995,190.0,5.0,International,1,54.0
8.5,Diesel,Dealer,Automatic,First_Owner,16.78,1.995,190.0,5.0,International,1,55.0
7.032,Petrol,Dealer,Automatic,First_Owner,19.0,1.199,88.76,5.0,International,1,7.79
11.0,Petrol,Dealer,Automatic,First_Owner,14.3,1.598,103.5,5.0,International,4,6.45
2.0,Diesel,Dealer,Automatic,First_Owner,16.8,1.984,150.0,5.0,International,2,24.75
9.0,Diesel,Dealer,Automatic,First_Owner,13.6,1.999,177.0,5.0,International,3,27.11
20.0,Petrol,Dealer,Automatic,First_Owner,22.37,2.487,214.56,5.0,International,1,51.5
45.0,Diesel,Dealer,Automatic,First_Owner,19.33,1.999,177.0,5.0,International,3,32.0
110.0,Diesel,Individual,Manual,First_Owner,14.1,2.179,147.94,7.0,Domestic,5,5.03
20.0,Diesel,Individual,Automatic,First_Owner,18.0,1.969,190.0,5.0,International,1,38.0
68.089,Petrol,Dealer,Automatic,First_Owner,19.16,2.494,157.7,5.0,International,4,20.0
58.343,Petrol,Dealer,Manual,First_Owner,21.79,0.998,67.05,5.0,Domestic,7,2.25
38.817,Diesel,Dealer,Manual,First_Owner,27.39,1.248,74.0,5.0,Domestic,2,7.4
56.494,Petrol,Dealer,Manual,First_Owner,18.2,1.199,88.7,5.0,International,4,5.5
79.328,Diesel,Dealer,Manual,Second_Owner,12.99,2.494,100.6,7.0,International,7,7.5
5.621,Petrol,Dealer,Automatic,First_Owner,22.0,1.197,81.8,5.0,Domestic,1,6.5
25.538,Petrol,Dealer,Manual,First_Owner,16.78,1.496,88.73,5.0,International,3,6.25
69.779,Petrol,Dealer,Automatic,First_Owner,22.0,1.197,81.8,5.0,Domestic,2,6.0
56.29,Diesel,Dealer,Manual,First_Owner,24.0,1.186,73.97,5.0,International,3,4.5
7.5,Diesel,Dealer,Automatic,First_Owner,16.78,1.995,190.0,5.0,International,1,54.0
8.5,Diesel,Dealer,Automatic,First_Owner,16.78,1.995,190.0,5.0,International,1,55.0
7.032,Petrol,Dealer,Automatic,First_Owner,19.0,1.199,88.76,5.0,International,1,7.79
11.0,Petrol,Dealer,Automatic,First_Owner,14.3,1.598,103.5,5.0,International,4,6.45
2.0,Diesel,Dealer,Automatic,First_Owner,16.8,1.984,150.0,5.0,International,2,24.75
70.0,Diesel,Individual,Manual,First_Owner,28.4,1.248,74.02,5.0,Domestic,1,5.58
56.0,Petrol,Individual,Manual,>Two_Owners,17.92,1.086,62.1,5.0,International,10,1.65
80.0,Diesel,Individual,Manual,Second_Owner,21.9,1.396,88.76,5.0,International,8,3.0
5.0,Petrol,Individual,Manual,First_Owner,20.3,1.086,68.0,5.0,International,1,5.0
100.0,Diesel,Individual,Manual,First_Owner,15.1,2.179,140.0,7.0,Domestic,8,9.0
60.0,Diesel,Individual,Automatic,>Two_Owners,11.0,2.993,235.0,5.0,International,12,8.3
65.0,Diesel,Individual,Manual,Second_Owner,21.14,1.498,103.52,5.0,International,6,6.4
70.0,Diesel,Individual,Manual,>Two_Owners,15.4,2.179,120.0,7.0,Domestic,5,9.0
60.0,Diesel,Individual,Manual,First_Owner,18.2,1.248,73.8,7.0,International,7,4.5
82.0,Diesel,Individual,Manual,First_Owner,28.09,1.248,88.5,5.0,Domestic,2,8.25
80.0,Diesel,Individual,Manual,Second_Owner,13.7,2.179,138.1,7.0,Domestic,7,5.0
5.0,Petrol,Individual,Manual,Second_Owner,18.15,1.198,82.0,6.0,Domestic,3,3.25
133.0,Diesel,Individual,Manual,First_Owner,19.01,1.461,108.45,5.0,International,6,4.5
25.0,Petrol,Individual,Manual,Second_Owner,17.5,1.199,88.7,5.0,International,3,6.75
15.0,Petrol,Individual,Manual,First_Owner,17.57,1.193,88.7,5.0,Domestic,3,4.15
40.0,Diesel,Individual,Manual,First_Owner,21.38,1.396,88.7,5.0,International,3,11.0
35.0,Petrol,Individual,Manual,First_Owner,17.0,1.198,73.75,5.0,International,4,5.0
70.0,Diesel,Individual,Manual,Second_Owner,15.96,2.523,62.1,7.0,Domestic,6,5.09999
152.0,Diesel,Individual,Manual,>Two_Owners,10.5,2.609,120.0,9.0,Domestic,13,2.0
100.0,Petrol,Individual,Manual,Second_Owner,16.1,0.796,37.0,4.0,Domestic,13,0.6
80.0,Diesel,Individual,Manual,Second_Owner,22.32,1.582,126.3,5.0,International,7,5.0
100.0,Diesel,Individual,Manual,Second_Owner,17.2,1.396,53.5,5.0,Domestic,11,0.45
